"metabolite","AIC","Estimate","Std. Error","z value","Pr(>|z|)","qOrFDR"
"X205.0682_0.28","-494.164502811941","-0.000139417183941278","0.000798770498281749","-0.174539726042939","0.861441313011151",0.949620345051663
"X538.387_8.16","-798.783647460405","0.000514053298367938","0.000149581490630542","3.43661034664791","0.000589042354449866",0.0154954074947371
"X530.8492_0.25","-549.318116426123","7.61739828775533e-05","6.35252503085406e-05","1.19911346287623","0.230483829900752",0.505987784989057
"X293.2107_6.24","-651.973787913532","-5.57562875380671e-05","6.72223616864312e-05","-0.829430655800977","0.406860760635686",0.654718465390759
"X219.1701_0.32","-441.213470443592","-0.000259495865324189","0.00040800874059164","-0.636005652594362","0.524772737756347",0.742102861473622
"X194.0812_2.49","-705.063725503822","-0.00083370355353909","0.000675397069324968","-1.23439024450068","0.217057522452794",0.500170549548818
"X665.3555_4.42","-773.239120778405","5.50304829802132e-05","2.81751199007896e-05","1.95315878597808","0.0508007829774855",0.218834142056861
"X403.3568_9.43","-823.729411577286","0.000212511901215434","8.02226597439063e-05","2.64902587241352","0.00807241515298576",0.086933701647539
"X565.2182_3.18","-702.795362384794","5.64800881466948e-05","4.98195562778181e-05","1.13369311905819","0.256923296972387",0.549149031696705
"X198.0848_0.29","-1529.30706571684","-9.58152441864334e-05","5.59413866812381e-05","-1.71277921179184","0.0867531659542367",0.299887487249213
"X206.0811_3.53","-485.122432079155","-0.000595442867703097","0.000678245102299167","-0.877916944309099","0.379988793118478",0.646445876445844
"X474.2872_3.89","-1210.21505748107","-0.000123870506083783","3.88656374643471e-05","-3.18714716045539","0.00143683648912258",0.0272549860292248
"X665.4987_4.42","-796.731742981545","4.26305509525812e-05","2.54259807558027e-05","1.67665315890921","0.0936103252184338",0.304758456163967
"X203.1502_0.3","-1147.84727710442","-0.000183379440798122","0.000127112016571299","-1.44266014924925","0.149116230352422",0.414625362519585
"X353.2294_4.84","-545.159748669988","2.68275252116435e-05","0.000134176610817299","0.199941890380382","0.841526028070261",0.942509151438692
"X202.1186_0.43","-574.296258121702","-0.000237876506385021","0.000428370447858001","-0.555305594899192","0.578685652618748",0.765902033509336
"X131.0492_3.53","-541.426679831147","-0.000573561333841871","0.000557618256410931","-1.02859138352743","0.303671728628891",0.588906191862839
"X133.0608_0.39","-476.166242612205","-0.00032940215433571","0.000238817372673995","-1.37930566209424","0.16780053153019",0.424787012562996
"X734.8107_0.25","-385.314897054955","7.81279730924828e-05","5.66319397928273e-05","1.37957437760905","0.167717730995405",0.424787012562996
"X222.8885_0.31","-478.981531297958","2.88389655494959e-05","2.77763216637036e-05","1.03825718533426","0.299150335751196",0.588906191862839
"X137.071_0.29","-653.693723829334","-0.000341859708671201","0.000281790254529786","-1.2131708005362","0.225064525414327",0.504144536928093
"X164.0649_3.71","-552.577440712592","9.05897578237006e-05","4.62646935986492e-05","1.95807538702354","0.0502211673782029",0.218834142056861
"X211.1328_5.1","-374.75499920886","8.4438047291235e-05","8.57523017697234e-05","0.984673828557774","0.324784312120981",0.61033293552936
"X659.5208_4.09","-613.788699122921","6.900964340564e-05","3.12265400481301e-05","2.20996765249285","0.0271074073508277",0.16866831240515
"X311.1234_0.68","-633.32405562203","4.44711613095648e-05","0.000186340447485005","0.238655439062114","0.811372772807602",0.919774803182707
"X311.2212_5.1","-385.071460718299","3.85621436000296e-06","6.19114541126052e-05","0.0622859600905067","0.950335108991976",0.971145366853114
"X659.3776_4.09","-716.794882077135","0.000109083389900327","3.28180224325543e-05","3.3238867492552","0.000887722378584521",0.020465352073285
"X731.5537_4.38","-808.2574433693","0.000102235301131164","2.45091880491983e-05","4.17130510100716","3.02860031878511e-05",0.00169601617851966
"X373.2732_5.46","-496.04950987453","-0.000132590288863917","0.000225726175815702","-0.587394387845264","0.556938862132648",0.765902033509336
"X704.3763_4.33","-367.79595743921","0.000146605433405078","9.6465397348756e-05","1.51977224408301","0.128568227275919",0.375535881805916
"X428.2042_3.12","-1140.06074869227","0.000109804944612705","5.94685268820459e-05","1.84643794574734","0.064828641801358",0.245297563572706
"X381.079_0.29","-349.83295160634","-0.000464622290239396","0.00193287536878943","-0.240378814765689","0.81003660016613",0.919774803182707
"X207.0142_0.28","-769.839020542857","4.39547835891768e-05","4.67144785574898e-05","0.940924204796232","0.346743702606411",0.637961539543806
"X349.1981_5.57","-342.921752414714","9.99937416759731e-05","0.000121693397343006","0.821685842117876","0.411255718998867",0.658009150398187
"X147.0623_3.98","-679.979471951976","2.75993747865253e-05","0.000124834344784238","0.221087993326097","0.825023918889799",0.931478618101386
"X283.0499_3.71","-572.30245126664","6.72304805923863e-05","5.2200621791856e-05","1.28792489983089","0.197772106871161",0.473300768580556
"X156.0676_3.97","-455.531505921958","-2.04819007928044e-05","0.000137386799145381","-0.149082014576456","0.881488917575394",0.958996264151383
"X146.0601_3.49","-420.471017440959","5.39031296969839e-05","7.0438585105083e-05","0.76525003471562","0.444122670630562",0.690857487647541
"X86.0969_0.48","-492.302984779291","-0.000604505746924209","0.00183923594369646","-0.328672212499982","0.7424034596906",0.87486842081362
"X136.0757_0.46","-955.535775551817","-5.69819049105595e-05","0.000126601961592715","-0.450087061793508","0.652647665557701",0.813811987435903
"X559.2906_3.2","-398.203803459251","-7.20949382629447e-05","5.2107718639091e-05","-1.38357502776679","0.166488619175168",0.424787012562996
"X157.0835_1.05","-379.66113514234","0.00013330124378742","8.31430803826384e-05","1.6032752596361","0.108873896120851",0.338718787931536
"X288.1915_1.18","-345.636482876106","0.00015155270389861","0.000162155875707551","0.934611238953413","0.349988684874525",0.637961539543806
"X171.099_2.22","-757.356810961852","1.17686735156013e-05","0.000139700573450919","0.0842421274651101","0.932863924335845",0.964524044119815
"X147.0441_0.45","-697.204379595927","-1.3989061897377e-05","1.72347233313535e-05","-0.811678936088749","0.416975884009704",0.663370724560893
"X149.1173_2.1","-772.388582417166","-1.53879804612712e-05","0.000130590046937833","-0.117834251706767","0.906198989658137",0.962468322057092
"X174.1125_2.77","-381.8363597659","-0.00025986772856397","7.58143236102842e-05","-3.42768643429168","0.000608748151578959",0.0154954074947371
"X714.3276_4.47","-345.927667773078","5.47122728489092e-06","0.000427592239756128","0.0127954316664198","0.989791001200089",0.996911799769874
"X311.2212_5.17","-546.616805663813","-3.76062358272655e-05","6.62598081433926e-05","-0.567557270100783","0.570335628590188",0.765902033509336
"X516.3061_6.31","-885.89003070703","0.000127339704734495","4.845131425098e-05","2.62819918722678","0.00858382368289991",0.0890174307856287
